UTCDateTime,mac_address,firmware_ver,hardware,current_temp_f,current_humidity,current_dewpoint_f,pressure,adc,mem,rssi,uptime,pm1_0_cf_1,pm2_5_cf_1,pm10_0_cf_1,pm1_0_atm,pm2_5_atm,pm10_0_atm,pm2.5_aqi_cf_1,pm2.5_aqi_atm,p_0_3_um,p_0_5_um,p_1_0_um,p_2_5_um,p_5_0_um,p_10_0_um,pm1_0_cf_1_b,pm2_5_cf_1_b,pm10_0_cf_1_b,pm1_0_atm_b,pm2_5_atm_b,pm10_0_atm_b,pm2.5_aqi_cf_1_b,pm2.5_aqi_atm_b,p_0_3_um_b,p_0_5_um_b,p_1_0_um_b,p_2_5_um_b,p_5_0_um_b,p_10_0_um_b,gas
2021/10/26T00:01:41z,80:7d:3a:2b:db:5,6.01,2.0+OPENLOG+15802 MB+DS3231+BME280+PMSX003-B+PMSX003-A,94,48,71,1008.40,0.01,36168,0,599,76.31,124.22,147.98,50.15,81.96,97.93,186,165,12453.44,3801.89,926.45,104.40,17.27,6.76,82.87,116.28,129.50,54.54,76.72,85.56,182,162,13806.67,3998.11,720.37,55.81,10.00,4.67
2021/10/26T00:03:40z,80:7d:3a:2b:db:5,6.01,2.0+OPENLOG+15802 MB+DS3231+BME280+PMSX003-B+PMSX003-A,94,48,71,1008.34,0.01,36168,0,718,77.02,123.37,143.37,50.50,81.44,94.79,186,164,12502.04,3824.79,916.87,89.94,13.88,3.58,82.95,116.93,131.81,54.54,77.17,87.14,183,162,13862.70,4015.78,723.93,63.37,11.34,5.51
2021/10/26T00:05:40z,80:7d:3a:2b:db:5,6.01,2.0+OPENLOG+15802 MB+DS3231+BME280+PMSX003-B+PMSX003-A,94,48,71,1008.38,0.01,36168,0,838,77.74,125.83,147.21,51.11,83.25,97.36,187,165,12521.94,3842.62,931.32,95.02,17.02,6.08,82.33,116.64,131.00,53.98,77.02,86.47,183,162,13855.69,4009.40,733.27,63.93,10.69,3.67
2021/10/26T00:07:40z,80:7d:3a:2b:db:5,6.01,2.0+OPENLOG+15802 MB+DS3231+BME280+PMSX003-B+PMSX003-A,94,48,71,1008.43,0.01,36168,0,958,76.17,123.64,145.87,50.09,81.66,96.49,186,165,12320.43,3770.00,919.85,98.70,18.13,6.91,82.07,116.66,131.25,54.02,77.09,86.86,183,162,13731.05,3968.21,723.18,64.29,11.02,5.96
2021/10/26T00:09:41z,80:7d:3a:2b:db:5,6.01,2.0+OPENLOG+15802 MB+DS3231+BME280+PMSX003-B+PMSX003-A,94,48,71,1008.46,0.01,36168,0,1079,76.10,123.36,144.56,50.05,81.56,95.64,186,164,12371.19,3782.08,941.31,90.69,15.83,7.86,81.04,114.52,131.84,53.23,75.57,87.16,181,161,13602.16,3943.70,713.54,69.38,11.91,4.88
2021/10/26T00:11:41z,80:7d:3a:2b:db:5,6.01,2.0+OPENLOG+15802 MB+DS3231+BME280+PMSX003-B+PMSX003-A,94,48,71,1008.47,0.01,36168,0,1199,74.90,120.00,145.43,49.25,79.33,96.27,184,163,12150.53,3719.35,891.14,99.86,20.04,7.04,81.65,114.72,128.72,53.75,75.80,85.17,182,161,13672.30,3956.65,706.85,60.58,10.90,4.52
2021/10/26T00:13:41z,80:7d:3a:2b:db:5,6.01,2.0+OPENLOG+15802 MB+DS3231+BME280+PMSX003-B+PMSX003-A,94,48,71,1008.53,0.01,36168,0,1319,75.42,125.33,148.00,49.49,82.84,97.88,187,165,12245.37,3756.28,938.11,106.04,19.02,6.96,81.64,114.76,130.05,53.65,75.62,85.85,182,161,13677.65,3957.69,709.38,67.38,9.91,3.76
2021/10/26T00:15:41z,80:7d:3a:2b:db:5,6.01,2.0+OPENLOG+15802 MB+DS3231+BME280+PMSX003-B+PMSX003-A,94,48,71,1008.48,0.01,36168,0,1439,75.78,120.78,143.36,49.78,79.80,94.80,185,164,12253.31,3747.67,908.95,91.84,15.29,5.67,80.61,114.88,130.59,52.93,75.75,86.25,182,161,13607.52,3921.05,700.04,73.02,10.38,4.12
2021/10/26T00:17:41z,80:7d:3a:2b:db:5,6.01,2.0+OPENLOG+15802 MB+DS3231+BME280+PMSX003-B+PMSX003-A,94,48,71,1008.55,0.01,36168,0,1559,75.12,121.50,142.23,49.21,80.14,93.89,185,164,12264.38,3741.20,916.11,88.73,15.75,5.39,82.28,114.50,130.31,54.12,75.60,86.29,181,161,13643.22,3965.26,694.91,64.79,12.31,5.62
2021/10/26T00:19:41z,80:7d:3a:2b:db:5,6.01,2.0+OPENLOG+15802 MB+DS3231+BME280+PMSX003-B+PMSX003-A,94,48,71,1008.61,0.01,36136,0,1679,74.37,119.74,142.93,48.89,78.98,94.47,184,163,12037.63,3689.05,885.49,96.19,18.09,9.70,81.66,116.48,129.64,53.71,76.90,85.64,182,162,13829.69,3987.31,722.31,60.12,10.05,4.33
