UTCDateTime,mac_address,firmware_ver,hardware,current_temp_f,current_humidity,current_dewpoint_f,pressure,adc,mem,rssi,uptime,pm1_0_cf_1,pm2_5_cf_1,pm10_0_cf_1,pm1_0_atm,pm2_5_atm,pm10_0_atm,pm2.5_aqi_cf_1,pm2.5_aqi_atm,p_0_3_um,p_0_5_um,p_1_0_um,p_2_5_um,p_5_0_um,p_10_0_um,pm1_0_cf_1_b,pm2_5_cf_1_b,pm10_0_cf_1_b,pm1_0_atm_b,pm2_5_atm_b,pm10_0_atm_b,pm2.5_aqi_cf_1_b,pm2.5_aqi_atm_b,p_0_3_um_b,p_0_5_um_b,p_1_0_um_b,p_2_5_um_b,p_5_0_um_b,p_10_0_um_b,gas
2021/10/27T00:00:14z,80:7d:3a:2b:db:5,6.01,2.0+OPENLOG+15802 MB+DS3231+BME280+PMSX003-B+PMSX003-A,94,45,69,1009.91,0.01,36168,0,1799,53.11,85.59,98.70,34.89,56.36,72.05,167,151,8628.00,2639.48,643.91,59.16,7.75,3.39,56.89,80.30,88.81,37.19,53.07,68.07,164,144,9608.47,2773.12,497.14,38.60,6.82,3.26
2021/10/27T00:02:14z,80:7d:3a:2b:db:5,6.01,2.0+OPENLOG+15802 MB+DS3231+BME280+PMSX003-B+PMSX003-A,94,45,69,1009.91,0.01,36168,0,1919,51.87,84.56,98.94,34.57,55.74,72.22,166,151,8431.39,2573.06,628.85,65.61,11.72,4.67,56.07,78.61,86.38,36.57,52.36,67.10,163,143,9370.33,2707.59,482.93,38.48,5.36,2.89
2021/10/27T00:04:14z,80:7d:3a:2b:db:5,6.01,2.0+OPENLOG+15802 MB+DS3231+BME280+PMSX003-B+PMSX003-A,94,45,69,1009.89,0.01,36168,0,2039,50.64,84.04,99.04,33.94,55.40,71.96,166,150,8338.19,2549.51,638.75,68.40,12.45,4.91,54.45,78.00,87.84,35.57,52.26,67.72,163,142,9198.00,2671.64,485.41,45.97,7.79,4.50
2021/10/27T00:06:14z,80:7d:3a:2b:db:5,6.01,2.0+OPENLOG+15802 MB+DS3231+BME280+PMSX003-B+PMSX003-A,94,45,69,1009.94,0.01,36456,0,2159,50.56,83.49,98.96,34.05,54.95,72.11,165,149,8266.53,2534.62,631.38,66.45,11.65,4.73,54.05,76.62,86.22,35.53,51.67,67.04,162,141,9159.44,2649.51,473.31,44.51,5.04,2.47
2021/10/27T00:08:13z,80:7d:3a:2b:db:5,6.01,2.0+OPENLOG+15802 MB+DS3231+BME280+PMSX003-B+PMSX003-A,93,45,68,1009.96,nan,36320,0,118,50.63,84.10,100.51,33.93,55.39,72.46,166,150,8386.76,2560.02,625.37,71.10,14.37,5.66,54.60,76.15,84.18,35.42,51.53,66.00,162,140,9236.10,2646.05,477.58,35.80,4.80,2.88
2021/10/27T00:10:13z,80:7d:3a:2b:db:5,6.01,2.0+OPENLOG+15802 MB+DS3231+BME280+PMSX003-B+PMSX003-A,94,45,69,1009.98,0.01,36168,0,238,50.42,84.27,98.67,33.95,55.53,72.02,166,151,8297.29,2536.25,648.42,62.42,12.15,4.80,54.32,77.49,87.30,35.70,52.02,67.37,162,142,9299.58,2653.04,479.60,43.14,7.16,2.63
2021/10/27T00:12:13z,80:7d:3a:2b:db:5,6.01,2.0+OPENLOG+15802 MB+DS3231+BME280+PMSX003-B+PMSX003-A,94,45,69,1010.00,0.01,36168,0,358,51.30,83.19,97.68,34.21,54.91,71.44,165,149,8241.84,2541.61,636.46,62.51,11.61,4.63,53.96,75.51,85.42,35.26,51.25,66.67,161,140,9086.68,2632.46,472.40,37.74,7.39,4.02
2021/10/27T00:14:13z,80:7d:3a:2b:db:5,6.01,2.0+OPENLOG+15802 MB+DS3231+BME280+PMSX003-B+PMSX003-A,94,45,69,1010.05,0.01,36168,0,478,50.93,81.62,94.26,33.90,53.62,70.02,164,146,8334.83,2551.71,592.29,58.97,8.45,3.48,54.60,76.29,85.98,35.47,51.53,66.87,162,140,9200.95,2663.22,450.89,41.58,7.56,3.42
2021/10/27T00:16:14z,80:7d:3a:2b:db:5,6.01,2.0+OPENLOG+15802 MB+DS3231+BME280+PMSX003-B+PMSX003-A,94,45,69,1010.04,0.01,36456,0,599,50.88,83.15,97.51,34.20,54.78,71.69,165,148,8217.46,2527.37,632.63,66.07,10.73,2.95,53.86,75.96,84.29,35.50,51.62,66.16,162,141,9111.75,2630.80,471.84,36.29,5.36,2.64
2021/10/27T00:18:14z,80:7d:3a:2b:db:5,6.01,2.0+OPENLOG+15802 MB+DS3231+BME280+PMSX003-B+PMSX003-A,93,45,68,1010.08,0.01,36168,0,719,49.79,80.59,95.91,33.82,53.30,70.91,164,145,8155.34,2486.84,615.21,61.29,13.21,5.86,54.38,76.62,84.34,35.61,51.68,66.14,162,141,9226.18,2663.20,469.84,35.29,6.41,2.77
