UTCDateTime,mac_address,firmware_ver,hardware,current_temp_f,current_humidity,current_dewpoint_f,pressure,adc,mem,rssi,uptime,pm1_0_cf_1,pm2_5_cf_1,pm10_0_cf_1,pm1_0_atm,pm2_5_atm,pm10_0_atm,pm2.5_aqi_cf_1,pm2.5_aqi_atm,p_0_3_um,p_0_5_um,p_1_0_um,p_2_5_um,p_5_0_um,p_10_0_um,pm1_0_cf_1_b,pm2_5_cf_1_b,pm10_0_cf_1_b,pm1_0_atm_b,pm2_5_atm_b,pm10_0_atm_b,pm2.5_aqi_cf_1_b,pm2.5_aqi_atm_b,p_0_3_um_b,p_0_5_um_b,p_1_0_um_b,p_2_5_um_b,p_5_0_um_b,p_10_0_um_b,gas
2021/10/25T00:01:05z,80:7d:3a:2b:db:5,6.01,2.0+OPENLOG+15802 MB+DS3231+BME280+PMSX003-B+PMSX003-A,94,46,70,1009.39,0.01,36136,0,4082,72.70,116.61,138.65,47.81,77.09,91.65,183,162,11773.28,3604.52,843.81,96.78,18.59,8.33,77.95,108.83,121.38,51.13,71.83,80.73,179,159,13100.70,3775.53,656.07,59.73,6.38,3.88
2021/10/25T00:03:05z,80:7d:3a:2b:db:5,6.01,2.0+OPENLOG+15802 MB+DS3231+BME280+PMSX003-B+PMSX003-A,94,46,70,1009.41,0.01,36136,0,4203,72.33,116.40,136.16,47.56,76.87,90.05,182,162,11738.29,3592.18,853.91,84.65,14.49,6.84,77.95,109.40,124.39,51.35,72.18,82.30,179,160,13084.42,3780.11,659.86,65.02,12.56,5.28
2021/10/25T00:05:05z,80:7d:3a:2b:db:5,6.01,2.0+OPENLOG+15802 MB+DS3231+BME280+PMSX003-B+PMSX003-A,94,46,70,1009.47,0.01,36136,0,4323,72.96,116.48,134.77,47.92,76.98,89.04,182,162,11855.83,3612.98,836.02,86.52,14.85,4.92,78.62,108.94,120.19,51.62,71.97,80.05,179,160,13199.62,3811.13,640.02,55.52,7.00,2.98
2021/10/25T00:07:05z,80:7d:3a:2b:db:5,6.01,2.0+OPENLOG+15802 MB+DS3231+BME280+PMSX003-B+PMSX003-A,94,46,70,1009.46,0.01,36136,0,4443,72.70,113.89,132.45,47.64,75.20,87.52,181,161,11742.91,3587.98,792.71,79.91,15.91,5.96,78.81,109.00,121.70,51.72,71.94,80.72,179,159,13221.34,3796.15,644.66,56.28,9.49,4.57
2021/10/25T00:09:05z,80:7d:3a:2b:db:5,6.01,2.0+OPENLOG+15802 MB+DS3231+BME280+PMSX003-B+PMSX003-A,94,46,70,1009.49,0.01,36136,0,4563,74.00,112.44,130.31,48.63,74.33,86.35,180,161,11857.17,3616.19,791.30,73.63,14.11,4.89,77.39,109.18,120.71,50.87,72.11,80.35,179,160,13101.77,3764.79,655.39,56.24,9.11,4.00
2021/10/25T00:11:05z,80:7d:3a:2b:db:5,6.01,2.0+OPENLOG+15802 MB+DS3231+BME280+PMSX003-B+PMSX003-A,94,46,70,1009.51,0.01,36136,0,4683,71.29,111.29,131.24,46.73,73.49,86.78,180,160,11516.67,3507.71,798.85,82.33,13.31,6.65,75.91,106.81,119.58,49.88,70.49,79.75,177,159,12974.16,3705.33,643.86,59.53,8.49,4.00
2021/10/25T00:13:05z,80:7d:3a:2b:db:5,6.01,2.0+OPENLOG+15802 MB+DS3231+BME280+PMSX003-B+PMSX003-A,93,46,69,1009.28,0.01,36136,0,4803,71.96,114.10,135.42,47.33,75.37,89.63,181,161,11569.33,3556.19,833.25,86.96,16.15,7.79,78.10,108.73,118.27,51.44,71.80,79.37,178,159,13029.71,3757.59,658.31,49.81,8.03,3.25
2021/10/25T00:15:04z,80:7d:3a:2b:db:5,6.01,2.0+OPENLOG+15802 MB+DS3231+BME280+PMSX003-B+PMSX003-A,94,46,70,1009.53,nan,36320,0,118,70.24,114.59,136.80,46.02,75.51,90.41,182,161,11578.83,3527.41,841.10,94.37,19.17,7.41,77.40,107.20,121.70,50.78,70.75,80.72,178,159,12997.80,3737.43,639.28,60.00,11.60,5.57
2021/10/25T00:17:04z,80:7d:3a:2b:db:5,6.01,2.0+OPENLOG+15802 MB+DS3231+BME280+PMSX003-B+PMSX003-A,94,46,70,1009.57,0.01,36232,0,238,71.89,114.25,135.75,47.18,75.35,89.71,181,161,11649.22,3566.31,833.96,87.82,16.33,6.49,75.84,105.07,118.38,49.73,69.18,79.31,177,158,12784.80,3656.04,636.33,55.36,9.62,5.09
2021/10/25T00:19:04z,80:7d:3a:2b:db:5,6.01,2.0+OPENLOG+15802 MB+DS3231+BME280+PMSX003-B+PMSX003-A,94,46,70,1009.56,0.01,36232,0,358,72.27,116.02,135.52,47.34,76.61,89.57,182,162,11641.29,3562.43,849.12,88.48,14.54,6.57,75.63,104.58,114.78,49.69,68.97,77.73,176,158,12871.42,3663.19,620.56,48.24,7.24,4.29
2021/10/25T00:21:04z,80:7d:3a:2b:db:5,6.01,2.0+OPENLOG+15802 MB+DS3231+BME280+PMSX003-B+PMSX003-A,89,46,65,1005.14,0.01,36168,0,478,70.75,112.65,130.33,46.29,74.20,86.07,181,161,11535.55,3527.40,827.84,77.38,12.96,6.51,75.81,105.43,116.26,49.83,69.53,78.19,177,158,12880.19,3679.02,637.28,49.76,6.88,3.91
