UTCDateTime,mac_address,firmware_ver,hardware,current_temp_f,current_humidity,current_dewpoint_f,pressure,adc,mem,rssi,uptime,pm1_0_cf_1,pm2_5_cf_1,pm10_0_cf_1,pm1_0_atm,pm2_5_atm,pm10_0_atm,pm2.5_aqi_cf_1,pm2.5_aqi_atm,p_0_3_um,p_0_5_um,p_1_0_um,p_2_5_um,p_5_0_um,p_10_0_um,pm1_0_cf_1_b,pm2_5_cf_1_b,pm10_0_cf_1_b,pm1_0_atm_b,pm2_5_atm_b,pm10_0_atm_b,pm2.5_aqi_cf_1_b,pm2.5_aqi_atm_b,p_0_3_um_b,p_0_5_um_b,p_1_0_um_b,p_2_5_um_b,p_5_0_um_b,p_10_0_um_b,gas
2021/10/21T00:00:51z,80:7d:3a:2b:db:5,6.01,2.0+OPENLOG+15802 MB+DS3231+BME280+PMSX003-B+PMSX003-A,93,56,75,1006.92,0.01,36168,0,2402,23.92,36.52,41.00,22.00,33.48,40.88,104,96,4021.27,1214.69,258.10,21.85,2.77,1.88,25.84,34.64,38.80,23.02,32.39,38.79,98,94,4601.46,1294.75,208.30,17.23,2.23,1.32
2021/10/21T00:02:51z,80:7d:3a:2b:db:5,6.01,2.0+OPENLOG+15802 MB+DS3231+BME280+PMSX003-B+PMSX003-A,93,56,75,1006.98,0.01,36168,0,2521,23.68,36.75,43.25,22.09,33.72,43.02,104,96,3946.37,1206.42,270.47,25.12,4.39,2.35,25.95,35.38,37.39,23.12,32.96,37.39,100,95,5104.98,1326.02,193.70,10.11,1.91,1.23
2021/10/21T00:04:51z,80:7d:3a:2b:db:5,6.01,2.0+OPENLOG+15802 MB+DS3231+BME280+PMSX003-B+PMSX003-A,93,56,75,1007.04,0.01,36168,0,2641,23.92,37.06,42.42,22.08,33.88,42.13,105,97,3969.87,1212.44,273.25,22.29,4.04,2.04,26.85,35.90,39.87,23.56,33.15,39.85,102,95,4895.80,1360.84,202.98,15.66,2.90,1.67
2021/10/21T00:06:51z,80:7d:3a:2b:db:5,6.01,2.0+OPENLOG+15802 MB+DS3231+BME280+PMSX003-B+PMSX003-A,93,56,75,1007.03,0.01,36168,0,2761,23.20,37.41,43.68,21.71,34.18,43.45,106,97,3974.30,1205.54,266.66,29.05,5.00,2.82,26.67,36.74,40.30,23.44,33.80,40.22,104,97,4782.06,1325.15,212.07,20.20,2.67,1.43
2021/10/21T00:08:51z,80:7d:3a:2b:db:5,6.01,2.0+OPENLOG+15802 MB+DS3231+BME280+PMSX003-B+PMSX003-A,93,56,75,1007.06,0.01,36168,0,2881,23.85,37.50,43.40,22.06,34.21,43.12,106,98,4075.56,1229.81,266.23,25.29,4.65,1.58,26.89,35.70,38.07,23.61,33.21,38.07,101,95,4986.89,1345.49,204.67,10.14,1.96,1.04
2021/10/21T00:10:51z,80:7d:3a:2b:db:5,6.01,2.0+OPENLOG+15802 MB+DS3231+BME280+PMSX003-B+PMSX003-A,93,56,75,1007.07,0.01,36168,0,3001,24.30,39.26,45.42,22.26,35.28,44.68,110,100,4101.68,1239.15,282.25,28.28,4.26,2.00,27.12,36.18,39.37,23.70,33.30,39.26,103,96,4939.74,1366.07,199.82,14.54,1.79,1.12
2021/10/21T00:12:51z,80:7d:3a:2b:db:5,6.01,2.0+OPENLOG+15802 MB+DS3231+BME280+PMSX003-B+PMSX003-A,93,56,75,1007.12,0.01,36168,0,3121,24.10,37.96,44.12,22.31,34.52,43.77,107,98,4113.44,1238.06,268.75,26.62,4.00,1.33,26.87,36.21,40.43,23.57,33.48,40.43,103,96,4786.43,1354.67,204.69,18.56,3.08,1.34
2021/10/21T00:14:51z,80:7d:3a:2b:db:5,6.01,2.0+OPENLOG+15802 MB+DS3231+BME280+PMSX003-B+PMSX003-A,93,56,75,1007.09,0.01,36168,0,3242,24.32,37.09,40.82,22.25,34.00,40.77,105,97,4017.75,1216.38,261.80,21.20,3.25,0.00,27.04,37.39,40.43,23.79,34.30,40.41,106,98,4966.45,1356.11,211.95,17.95,1.93,0.57
2021/10/21T00:16:51z,80:7d:3a:2b:db:5,6.01,2.0+OPENLOG+15802 MB+DS3231+BME280+PMSX003-B+PMSX003-A,93,56,75,1007.11,0.01,36168,0,3362,24.57,38.37,43.51,22.55,34.82,43.27,108,99,4156.53,1252.90,273.31,22.88,3.92,1.45,27.18,36.07,40.30,23.72,33.34,40.25,102,96,4996.77,1364.74,189.59,17.97,2.69,0.98
2021/10/21T00:18:51z,80:7d:3a:2b:db:5,6.01,2.0+OPENLOG+15802 MB+DS3231+BME280+PMSX003-B+PMSX003-A,93,56,75,1007.19,0.01,36168,0,3482,24.28,38.21,45.65,22.33,34.65,44.58,108,98,4124.79,1260.18,290.51,25.18,5.77,2.98,27.37,35.40,39.17,23.81,32.90,39.17,100,95,4912.50,1358.40,203.81,12.85,2.27,1.44
