UTCDateTime,mac_address,firmware_ver,hardware,current_temp_f,current_humidity,current_dewpoint_f,pressure,adc,mem,rssi,uptime,pm1_0_cf_1,pm2_5_cf_1,pm10_0_cf_1,pm1_0_atm,pm2_5_atm,pm10_0_atm,pm2.5_aqi_cf_1,pm2.5_aqi_atm,p_0_3_um,p_0_5_um,p_1_0_um,p_2_5_um,p_5_0_um,p_10_0_um,pm1_0_cf_1_b,pm2_5_cf_1_b,pm10_0_cf_1_b,pm1_0_atm_b,pm2_5_atm_b,pm10_0_atm_b,pm2.5_aqi_cf_1_b,pm2.5_aqi_atm_b,p_0_3_um_b,p_0_5_um_b,p_1_0_um_b,p_2_5_um_b,p_5_0_um_b,p_10_0_um_b,gas
2021/10/22T00:01:20z,80:7d:3a:2b:db:5,6.01,2.0+OPENLOG+15802 MB+DS3231+BME280+PMSX003-B+PMSX003-A,93,50,72,1008.34,0.01,36136,0,1799,80.07,120.61,141.19,52.78,79.69,93.31,185,163,12734.06,3885.69,855.11,80.69,15.57,6.89,83.63,116.57,129.80,55.14,76.92,85.80,183,162,14054.35,4065.04,679.92,61.90,8.94,3.35
2021/10/22T00:03:19z,80:7d:3a:2b:db:5,6.01,2.0+OPENLOG+15802 MB+DS3231+BME280+PMSX003-B+PMSX003-A,93,50,72,1008.36,0.01,36136,0,1919,78.70,123.02,140.72,51.72,81.26,93.11,186,164,12614.05,3851.61,870.33,85.26,11.51,5.58,83.10,115.50,129.02,54.69,76.35,85.40,182,162,13948.27,4014.06,681.56,59.38,13.00,5.65
2021/10/22T00:05:19z,80:7d:3a:2b:db:5,6.01,2.0+OPENLOG+15802 MB+DS3231+BME280+PMSX003-B+PMSX003-A,93,50,72,1008.46,0.01,36136,0,2039,80.75,125.09,142.64,53.11,82.60,94.26,187,165,12939.68,3945.96,880.13,79.09,14.45,6.81,82.69,115.95,130.76,54.39,76.61,86.53,182,162,14047.07,4039.54,692.31,66.41,11.08,4.19
2021/10/22T00:07:20z,80:7d:3a:2b:db:5,6.01,2.0+OPENLOG+15802 MB+DS3231+BME280+PMSX003-B+PMSX003-A,93,50,72,1008.44,0.01,36136,0,2159,79.68,122.09,139.72,52.40,80.72,92.40,185,164,12760.37,3885.70,855.84,81.96,11.68,4.81,83.52,116.16,128.10,54.91,76.71,84.59,182,162,14193.16,4088.09,684.86,55.67,8.64,3.53
2021/10/22T00:09:20z,80:7d:3a:2b:db:5,6.01,2.0+OPENLOG+15802 MB+DS3231+BME280+PMSX003-B+PMSX003-A,93,50,72,1008.42,0.01,36136,0,2279,79.16,121.67,137.63,52.16,80.57,91.10,185,164,12734.27,3870.86,834.80,76.61,11.27,5.22,82.64,113.84,129.02,54.20,75.02,85.15,181,161,13945.20,4020.62,684.04,63.20,11.11,4.80
2021/10/22T00:11:20z,80:7d:3a:2b:db:5,6.01,2.0+OPENLOG+15802 MB+DS3231+BME280+PMSX003-B+PMSX003-A,93,50,72,1008.47,0.01,36136,0,2399,79.14,122.16,137.12,52.02,80.77,90.82,185,164,12634.74,3853.33,859.04,72.79,12.23,4.96,82.65,114.98,131.39,54.43,75.90,86.82,182,162,13898.08,4013.84,678.84,67.35,13.10,6.41
2021/10/22T00:13:20z,80:7d:3a:2b:db:5,6.01,2.0+OPENLOG+15802 MB+DS3231+BME280+PMSX003-B+PMSX003-A,94,50,73,1008.52,0.01,36136,0,2519,80.27,121.13,140.50,52.65,79.87,92.90,185,164,12897.40,3928.04,849.02,73.06,16.15,6.83,84.91,117.87,132.39,55.80,77.81,87.46,183,163,14196.00,4113.09,697.93,67.81,11.22,4.85
2021/10/22T00:15:20z,80:7d:3a:2b:db:5,6.01,2.0+OPENLOG+15802 MB+DS3231+BME280+PMSX003-B+PMSX003-A,94,50,73,1008.56,0.01,36136,0,2639,79.91,123.72,140.95,52.58,81.63,93.18,186,164,12803.68,3903.51,864.96,84.28,13.47,4.95,82.19,115.81,132.12,54.07,76.52,87.21,182,162,14050.86,4053.26,695.52,72.26,12.38,5.88
2021/10/22T00:17:20z,80:7d:3a:2b:db:5,6.01,2.0+OPENLOG+15802 MB+DS3231+BME280+PMSX003-B+PMSX003-A,94,50,72,1008.53,0.01,36136,0,2759,80.00,122.80,140.46,52.69,81.19,92.91,186,164,12760.11,3898.78,862.04,78.78,12.28,4.70,83.62,116.41,130.78,54.91,76.83,86.38,182,162,14054.17,4050.05,687.16,66.17,11.33,5.60
2021/10/22T00:19:21z,80:7d:3a:2b:db:5,6.01,2.0+OPENLOG+15802 MB+DS3231+BME280+PMSX003-B+PMSX003-A,94,50,72,1008.60,0.01,36136,0,2880,80.18,124.98,142.58,52.84,82.58,94.42,187,165,12878.58,3922.72,881.51,81.28,13.18,3.82,83.30,114.94,128.72,54.70,75.85,84.98,182,162,14010.17,4043.13,681.24,58.06,11.20,4.81
2021/10/22T00:21:21z,80:7d:3a:2b:db:5,6.01,2.0+OPENLOG+15802 MB+DS3231+BME280+PMSX003-B+PMSX003-A,94,50,72,1008.68,0.01,36136,0,3000,79.68,123.51,141.96,52.42,81.64,93.96,186,164,12706.64,3896.96,881.45,82.96,15.57,6.11,83.62,117.62,131.77,54.89,77.64,87.06,183,162,14112.40,4073.66,705.42,63.21,12.74,3.83
2021/10/22T00:23:21z,80:7d:3a:2b:db:5,6.01,2.0+OPENLOG+15802 MB+DS3231+BME280+PMSX003-B+PMSX003-A,94,50,72,1008.73,0.01,36136,0,3120,80.32,125.79,144.23,52.73,83.12,95.43,187,165,12920.36,3940.23,894.80,87.66,13.29,4.84,83.96,116.34,129.15,55.26,76.75,85.36,182,162,14063.72,4072.43,699.19,57.30,9.25,4.02
2021/10/22T00:25:21z,80:7d:3a:2b:db:5,6.01,2.0+OPENLOG+15802 MB+DS3231+BME280+PMSX003-B+PMSX003-A,94,50,72,1008.68,0.01,36136,0,3240,79.44,122.81,142.14,52.17,81.02,93.93,186,164,12738.00,3885.98,880.37,83.75,13.73,4.14,85.14,118.11,133.04,56.04,78.04,87.98,183,163,14233.88,4121.34,706.36,62.62,11.34,4.91
2021/10/22T00:27:21z,80:7d:3a:2b:db:5,6.01,2.0+OPENLOG+15802 MB+DS3231+BME280+PMSX003-B+PMSX003-A,94,50,72,1008.73,0.01,36136,0,3360,78.91,121.00,139.94,52.04,79.98,92.69,185,164,12671.33,3861.13,875.94,76.46,15.41,6.11,83.79,116.88,130.71,55.16,77.17,86.38,183,162,14173.09,4069.62,702.19,65.52,10.09,4.03
2021/10/22T00:29:21z,80:7d:3a:2b:db:5,6.01,2.0+OPENLOG+15802 MB+DS3231+BME280+PMSX003-B+PMSX003-A,90,50,69,1005.52,0.01,36136,0,3480,79.09,122.16,140.49,52.02,80.74,92.96,185,164,12656.47,3852.63,867.11,81.07,12.56,5.33,84.17,115.10,129.35,55.19,75.94,85.58,182,162,14239.27,4091.56,680.90,59.33,9.94,3.83
2021/10/22T00:31:21z,80:7d:3a:2b:db:5,6.01,2.0+OPENLOG+15802 MB+DS3231+BME280+PMSX003-B+PMSX003-A,94,50,72,1008.86,0.01,36136,0,3601,79.11,122.81,140.93,52.06,81.26,93.28,186,164,12711.17,3885.63,883.69,78.52,14.07,6.15,83.83,117.31,130.81,55.15,77.43,86.43,183,162,14073.94,4065.15,705.98,63.48,9.09,4.41
2021/10/22T00:33:21z,80:7d:3a:2b:db:5,6.01,2.0+OPENLOG+15802 MB+DS3231+BME280+PMSX003-B+PMSX003-A,94,50,72,1008.97,0.01,36136,0,3721,79.22,122.89,139.07,52.11,81.20,92.02,186,164,12614.11,3851.81,852.83,80.43,11.89,3.41,83.73,116.20,132.65,55.07,76.69,87.89,182,162,14040.33,4062.24,702.05,66.51,12.58,5.65
